ID,URL,Language,Country_search,Newspaper,Type_of_newspaper ,Circulation,d,m,yr,Title,ID_Event,Year_event,Location_event,Country_event,Continent,lon,lat,lon2,lat2,lon3,lat3,Species,Genus,Family,Order,Bite,Death,Figure_species,Figure_bite,Expert_arachnologist,Expert_doctor,Expert_others,Sensationalism,Taxonomic_error,Venom_error,Anatomy_error,Photo_error,Quality_check,Contributor,Notes,POS,NEG,NEU
US_0254,https://www.inquisitr.com/2165683/sheer-horror-when-man-finds-black-widow-spider-inside-his-ear-video/,English,USA,Inquisitr,Magazine,National,12.0,6.0,2015.0,Sheer Horror When Man Finds Black Widow Spider Inside His Ear,"Wenatchee, Washington_USA_2015",2015.0,"Wenatchee, Washington",USA,N America,-120.4,47.43,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,The spider in the ear doesnt quite look like a juvenile black widow,0.0,0.30952380952380953,0.6904761904761905
US_0255,https://perezhilton.com/black-widow-hospitalizes-woman-bag-of-grapes/,English,USA,Perez Hilton,Magazine,National,27.0,5.0,2015.0,Black Widow Bite Hospitalizes A Woman After Hiding In An Item From The Grocery Store! Find Out Where It Was Stowing Away!,"Colchester, Vermont_USA_2015",2015.0,"Colchester, Vermont",USA,N America,-73.51,44.55,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,"They use the Spiderman gif, but presumably this isnt an attempt to picture the actual species",0.2,0.125,0.675
US_0256,https://www.fox43.com/article/news/local/contests/brown-recluse-infestation-found-at-franklin-county-school/521-d6b97633-fc5a-439c-8b49-f8636596030b,English,USA,Fox 43,Traditional newspaper,Regional,31.0,7.0,2015.0,Brown recluse infestation found at Franklin County school,"North Wales, Pennsylvania_USA_2015",2015.0,"North Wales, Pennsylvania",USA,N America,-75.29,40.21,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"1 pic in the video doesnt look like Loxosceles AGREED; Ryan Bridge, commonly known as “The Bug Man” for his educational programs on insects for the public",0.017857142857142856,0.21428571428571427,0.7678571428571429
US_0257,https://www.cbsnews.com/news/venomous-spiders-close-pennsylvania-elementary-school/,English,USA,CBS News,Traditional newspaper,International,31.0,7.0,2015.0,Venomous spiders close Pennsylvania elementary school,"North Wales, Pennsylvania_USA_2015",2015.0,"North Wales, Pennsylvania",USA,N America,-75.29,40.21,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"Steve Miller, of Home Paramount Pest Control, says the spider bites are usually painless but produce an ulcer.",0.034482758620689655,0.10344827586206896,0.8620689655172413
US_0258,https://abcnews.go.com/Health/michigan-woman-finds-spider-possibly-black-widow-bag/story?id=31415539,English,USA,ABC News,Traditional newspaper,International,30.0,5.0,2015.0,Michigan Woman Finds Spider -- Possibly Black Widow -- in Bag of Grapes,"Colchester, Vermont_USA_2015",2015.0,"Colchester, Vermont",USA,N America,-73.51,44.55,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.0,0.17391304347826086,0.8260869565217391
US_0258,https://abcnews.go.com/Health/michigan-woman-finds-spider-possibly-black-widow-bag/story?id=31415539,English,USA,ABC News,Traditional newspaper,International,30.0,5.0,2015.0,Michigan Woman Finds Spider -- Possibly Black Widow -- in Bag of Grapes,"Commerce Township, Pennsylvania_USA_2015",2015.0,"Commerce Township, Pennsylvania",USA,N America,-82.06,40.58,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.0,0.13043478260869565,0.8695652173913043
US_0259,https://wjla.com/news/nation-world/spider-with-deadly-venom-that-causes-painful-erection-found-in-banana-112303,English,USA,WJLA,Traditional newspaper,Regional,14.0,3.0,2015.0,Spider with deadly venom linked to painful erection found in banana,South Wales (near Pontardawe) _UK_2015,2015.0,South Wales (near Pontardawe) ,UK,Europe,-4.02,51.74,-1.82,53.7,-102.98,38.2,Phoneutria nigriventer,Phoneutria,Ctenidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,"Photo is of a brown recluse and article is on Phoneutria; Richard Pollack, a former public health entomologist at the Harvard School of Public Health and president of IdentifyUs, a Boston company that helps identifies insects and offers guidance on infestations for customers",0.06666666666666667,0.06666666666666667,0.8666666666666667
US_0260,https://gazette.com/health/medicaid-patients-have-hard-time-getting-care-at-university-hospital/article_efb68ad1-43bc-5c27-b4a1-8dfff8de0bd6.html,English,USA,The Gazette,Traditional newspaper,National,6.0,4.0,2015.0,Medicaid patients have hard time getting care at University Hospital,"Aurora, Colorado_USA_2014",2014.0,"Aurora, Colorado",USA,N America,-104.97,39.69,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.03508771929824561,0.14035087719298245,0.8245614035087719
US_0261,https://abc13.com/hobo-spiders-spider-infestation-montana-missoula/974034/,English,USA,ABC 13,Traditional newspaper,Regional,10.0,9.0,2015.0,Spiders invade Montana home as cold sets in,"Missoula, Montana_USA_2015",2015.0,"Missoula, Montana",USA,N America,-114.3,46.88,-102.98,38.2,-102.98,38.2,Eratigena agrestis,Eratigena,Agelenidae,Araneae,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,"For some reason, there is a picture of A spider bite (implied to be hobo) in the video, even though the article is not on bites; Josh McCloud, owner of HoldFast EnviroPest Solutions; The bite of hobo spiders is not venomous, but it can introduce bacteria that causes skin to die.",0.029411764705882353,0.058823529411764705,0.9117647058823529
US_0262,https://www.kulr8.com/news/hobo-spiders-invade-missoula-home/article_e142b3fb-e7b5-52f1-b64a-0b2d092eb5cb.html,English,USA,KULR 8,Traditional newspaper,Regional,9.0,9.0,2015.0,Hobo Spiders Invade Missoula Home,"Missoula, Montana_USA_2015",2015.0,"Missoula, Montana",USA,N America,-114.3,46.88,-102.98,38.2,-102.98,38.2,Eratigena agrestis,Eratigena,Agelenidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,"McCloud also said hobo spiders are not venomous, but their bites can introduce bacteria that causes skin to die. ",0.04081632653061224,0.08163265306122448,0.8775510204081632
US_0263,https://www.ksl.com/article/36527926/utah-family-stuck-with-massive-spider-infestation,English,USA,KSL,Traditional newspaper,Regional,15.0,9.0,2015.0,Utah family stuck with massive spider infestation,"Midvale, Utah_USA_2015",2015.0,"Midvale, Utah",USA,N America,-111.96,40.61,-102.98,38.2,-102.98,38.2,Eratigena agrestis,Eratigena,Agelenidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.028169014084507043,0.15492957746478872,0.8169014084507042
US_0264,https://madison.com/wsj/news/local/giant-wisconsin-native-spider-looks-a-mean-part-but-is-harmless/article_b0eef04c-1bff-5a4b-b9f7-fe0788c30e09.html,English,USA,Wisconsin State Journal,Traditional newspaper,Regional,23.0,6.0,2015.0,"Giant Wisconsin-native spider looks a mean part, but is harmless","Lacross, Wisconsin_USA_2015",2015.0,"Lacross, Wisconsin",USA,N America,-91.36,43.82,-102.98,38.2,-102.98,38.2,Pisauridae,Unknown,Pisauridae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"Linda Williams, forest health specialist for the state Department of Natural Resources Green Bay office.",0.025,0.025,0.95
US_0265,https://www.rt.com/usa/323204-horror-movie-memphis-spider-invasion/,English,USA,RT,Online newspaper,Regional,24.0,11.0,2015.0,‘It’s like a horror movie’: Tennessee neighborhood invaded by spiders,"Memphis, Tennessee_USA_2015",2015.0,"Memphis, Tennessee",USA,N America,-90.53,35.13,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Memphis Zoo curator Steve Reichling,0.0,0.25,0.75
US_0266,https://boston.cbslocal.com/2015/09/04/tarantula-missing-on-umass-lowell-campus/,English,USA,CBS 4 Boston,Traditional newspaper,Regional,4.0,9.0,2015.0,Tarantula Missing On UMass Lowell Campus,"Lowell, Massachusetts_USA_2015",2015.0,"Lowell, Massachusetts",USA,N America,-71.47,42.64,-102.98,38.2,-102.98,38.2,Brachypelma smithi,Brachypelma,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.058823529411764705,0.11764705882352941,0.8235294117647058
US_0267,https://abc7chicago.com/bananas-spiders-banana-spider-grocery-store/556963/,English,USA,ABC 7 Chicago,Traditional newspaper,Regional,13.0,3.0,2015.0,Report: Deadly spider found in grocery store bananas,South Wales (near Pontardawe) _UK_2015,2015.0,South Wales (near Pontardawe) ,UK,Europe,-4.02,51.74,-1.82,53.7,-102.98,38.2,Phoneutria nigriventer,Phoneutria,Ctenidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,"This particularly nasty critter is listed by the Guinness Book of World Records as the worlds most venomous spider, with a neurotoxin so deadly it takes just 0.00000021 ounces to kill a mouse.",0.0,0.09302325581395349,0.9069767441860465
UK_001,https://www.independent.co.uk/news/world/australasia/killer-funnel-web-spiders-invade-sydney-1874230.html,English,UK,Independent,Traditional newspaper,National,21.0,1.0,2010.0,Killer funnel-web spiders invade Sydney,Sydney_Australia_2010,2010.0,Sydney,Australia,Oceania,151.15,-33.88,149.12,-35.28,-1.82,53.7,Atrax robustus,Atrax,Atracidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Richard Pearce,"Article refers to several bites, but numbers are not reported and dates are not given.",0.03571428571428571,0.2857142857142857,0.6785714285714286
UK_002,https://www.telegraph.co.uk/news/worldnews/australiaandthepacific/australia/6951425/Deadly-funnel-web-spiders-invade-Sydney.html,English,UK,The Telegraph,Traditional newspaper,National,8.0,1.0,2010.0,Deadly funnel-web spiders invade Sydney,Sydney_Australia_2010,2010.0,Sydney,Australia,Oceania,151.15,-33.88,149.12,-35.28,-1.82,53.7,Atrax robustus,Atrax,Atracidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,"Article refers to several bites, but numbers are not reported and dates are not given.",0.045454545454545456,0.22727272727272727,0.7272727272727273
UK_003,https://www.telegraph.co.uk/news/worldnews/australiaandthepacific/newzealand/7722296/Tourist-hospitalised-by-venomous-spider-bite-on-penis.html,English,UK,The Telegraph,Traditional newspaper,National,14.0,5.0,2010.0,Tourist hospitalised by venomous spider bite on penis,Dargaville_New Zealand_2010,2010.0,Dargaville,New Zealand,Oceania,173.88,-35.93,170.15,-43.97,-1.82,53.7,Latrodectus katipo,Latrodectus,Theridiidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,-,0.05,0.3,0.65
UK_004,https://www.telegraph.co.uk/news/worldnews/australiaandthepacific/guam/7904170/Ship-turned-away-after-spiders-started-pouring-from-cargo-hold.html,English,UK,The Telegraph,Traditional newspaper,National,22.0,7.0,2010.0,Ship turned away after spiders started pouring from cargo hold,Guam_Guam_2010,2010.0,Guam,Guam,N America,144.78,13.49,144.78,13.49,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,-,0.0,0.2,0.8
UK_005,https://www.dailymail.co.uk/news/article-1298042/Chilean-Rose-tarantulas-Britain.html,English,UK,Daily Mail,Traditional newspaper,International,28.0,7.0,2010.0,"Its a jungle out there: Tarantulas breeding in Bolton, a snake found in a washing machine and flying ants across Britain... not to mention the runaway vulture",Bolton_UK_2010,2010.0,Bolton,UK,Europe,-2.43,53.58,-1.82,53.7,-1.82,53.7,Grammostola rosea,Grammostola,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Reference to spitting hairs from RSPCA expert,0.034482758620689655,0.21379310344827587,0.7103448275862069
UK_006,https://www.dailymail.co.uk/news/article-1301292/Has-worlds-deadliest-Funnel-web-spiders-Gloucester.html,English,UK,Daily Mail,Traditional newspaper,International,9.0,8.0,2010.0,Has one of the worlds deadliest spiders been found in Britain? Funnel web spotted outside a garden shed in Gloucester,Gloucester_UK_2010,2010.0,Gloucester,UK,Europe,-2.24,51.87,-1.82,53.7,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,yes,Richard Pearce,Article recounts erroneous claim of Atrax sp. in UK.,0.09868421052631579,0.32894736842105265,0.5526315789473685
UK_007,https://www.dailymail.co.uk/news/article-1317645/Spiders-GREEN-FANGS-discovered-Devon.html,English,UK,Daily Mail,Traditional newspaper,International,5.0,10.0,2010.0,"An arachnophobes worst nightmare: Girl finds eight green-fanged spiders in her house (and yes, they do have a nasty bite)",Exeter_UK_2010,2010.0,Exeter,UK,Europe,-3.53,50.72,-1.82,53.7,-1.82,53.7,Segestria florentina,Segestria,Segestriidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,2 images. One shows correct species. Other shows Segestria senoculata,0.09701492537313433,0.2835820895522388,0.5970149253731343
UK_008,https://www.mirror.co.uk/news/uk-news/dad-blown-up-while-killing-a-spider-244871,English,UK,Daily Mirror,Traditional newspaper,National,1.0,9.0,2010.0,Dad blown up while killing a spider with deodorant can,"Clacton-on-Sea, Essex_UK_2010",2010.0,"Clacton-on-Sea, Essex",UK,Europe,1.16,51.79,-1.82,53.7,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Richard Pearce,Man causes injury to self in attempt to kill unidentified spider,0.3333333333333333,0.3333333333333333,0.3333333333333333
UK_009,https://www.thenorthernecho.co.uk/news/8335336.deadly-black-widow-spider-found-imported-truck/,English,UK,Northern Echo,Traditional newspaper,Regional,17.0,8.0,2010.0,Deadly black widow spider found on imported truck,County Durham_UK_2010,2010.0,County Durham,UK,Europe,-1.83,54.67,-1.82,53.7,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,yes,Richard Pearce,Erroneous reference made to black widow venom causing break down of flesh. Reference made to erroneous claim that male spider venom glands do not fully develop.,0.06976744186046512,0.13953488372093023,0.7674418604651163
UK_010,https://www.telegraph.co.uk/news/uknews/8239391/Wheelchair-bound-man-diagnoses-spider-bite-after-watching-documentary.html,English,UK,The Telegraph,Traditional newspaper,National,4.0,1.0,2011.0,Wheelchair bound man diagnoses spider bite after watching documentary,NA_Turkey_2008,2008.0,,Turkey,Asia,,,33.9,38.53,-1.82,53.7,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,yes,Richard Pearce,Not sure to include this article as incident alleged to have happended 3 years prior but reported here for the first time.,0.0,0.15384615384615385,0.8461538461538461
UK_011,https://www.liverpoolecho.co.uk/news/liverpool-news/killer-wandering-spider-forces-family-3375281,English,UK,Liverpool Echo,Traditional newspaper,Regional,19.0,5.0,2011.0,‘Killer’ Wandering spider forces family to flee Crosby home after emerging from bag of bananas,Liverpool_UK_2011,2011.0,Liverpool,UK,Europe,-2.98,53.41,-1.82,53.7,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,"Refered to as a wandering spider (presumably referencing Phoneutria sp., Ctenidae) and potentially identified as a fishing spider (e.g. Pisauridae)",0.3333333333333333,0.3333333333333333,0.3333333333333333
UK_012,https://metro.co.uk/2011/06/17/deadly-black-widow-spider-found-at-uk-port-is-pregnant-with-450-babies-47865/,English,UK,Metro,Traditional newspaper,National,17.0,6.0,2011.0,Deadly black widow spider found at UK port is pregnant – with 450 babies,Chatham Docks_UK_2011,2011.0,Chatham Docks,UK,Europe,0.53,51.38,-1.82,53.7,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Referred to generically as a black widow. Image impossible to ID with confidence (though superficially similar to Latrodectus).,0.038461538461538464,0.19230769230769232,0.7692307692307693
UK_013,https://www.kentonline.co.uk/kent/news/deadly-black-widow-found-in-kent-a74340/,English,UK,Kent Online,Online newspaper,Regional,7.0,6.0,2011.0,Deadly black widow found in Kent,Chatham Docks_UK_2011,2011.0,Chatham Docks,UK,Europe,0.53,51.38,-1.82,53.7,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Same story as UK_12. Images are better quality.,0.1111111111111111,0.19444444444444445,0.6944444444444444
UK_014,https://www.nme.com/news/music/slayer-25-1283479,English,UK,NME,Magazine,National,1.0,6.0,2011.0,Slayer delay recording new material until guitarist recovers from flesh-eating disease,"Empire, California_USA_2011",2011.0,"Empire, California",USA,N America,-120.9,37.64,-102.98,38.2,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,yes,Richard Pearce,No details given to confirm a spider was responsible. ,0.15,0.15,0.7
UK_015,https://www.dailymail.co.uk/news/article-2017600/Man-dies-weeks-bitten-19-times-black-widow-spider.html,English,UK,Daily Mail,Traditional newspaper,International,22.0,7.0,2011.0,Former Mets baseball draft dies two weeks after being bitten 19 times by black widow spider,"Erie, Colorado_USA_2011",2011.0,"Erie, Colorado",USA,N America,-105.05,40.05,-102.98,38.2,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Richard Pearce,No details fgiven to confirm spider was responsible. Lesions not characteristic of Latrodectus.,0.02,0.36,0.56
UK_016,https://www.bbc.co.uk/news/uk-england-humber-14493664,English,UK,BBC News,Traditional newspaper,International,11.0,8.0,2011.0,Deadly black widow spiders found in Barton-upon-Humber,Barton-upon-Humber_UK_2011,2011.0,Barton-upon-Humber,UK,Europe,-0.44,53.69,-1.82,53.7,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Referred to generically as a black widow. Image impossible to ID with confidence (though superficially similar to Latrodectus).,0.0,0.3103448275862069,0.6896551724137931
UK_017,https://www.bbc.co.uk/news/uk-england-coventry-warwickshire-14665960,English,UK,BBC News,Traditional newspaper,International,25.0,8.0,2011.0,Deadly spider found in Coventry warehouse,Coventry_UK_2011,2011.0,Coventry,UK,Europe,-1.51,52.41,-1.82,53.7,-1.82,53.7,Phoneutria sp,Phoneutria,Ctenidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,yes,Richard Pearce,Not a Brazilian wandering spider.,0.13636363636363635,0.22727272727272727,0.6363636363636364
UK_018,https://www.dailymail.co.uk/news/article-2033496/Tarantula-sends-live-news-cast-chaos-crawling-reporter.html,English,UK,Daily Mail,Traditional newspaper,International,5.0,9.0,2011.0,Anchor-nophobia: Tarantula sends live news cast into chaos after crawling onto reporter,Indianapolis_USA_2011,2011.0,Indianapolis,USA,N America,-86.16,39.77,-102.98,38.2,-1.82,53.7,Brachypelma smithi,Brachypelma,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Practical joke that unwisely uses spider to create fear,0.07407407407407407,0.3148148148148148,0.5555555555555556
UK_019,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-15182118,English,UK,BBC News,Traditional newspaper,International,5.0,10.0,2011.0,Venomous spiders nest found in Buckinghamshire garden,Milton Keynes_UK_2011,2011.0,Milton Keynes,UK,Europe,-0.76,52.04,-1.82,53.7,-1.82,53.7,Steatoda sp,Steatoda,Theridiidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,yes,Richard Pearce,Spider ID is assumed but no figure and no reference to qualified arachnologist for confirmation,0.038461538461538464,0.3076923076923077,0.6538461538461539
UK_020,https://www.bbc.co.uk/news/uk-england-bristol-16126591,English,UK,BBC News,Traditional newspaper,International,10.0,12.0,2011.0,Black widow spiders found in car imported from California,"Brackley, Oxfordshire_UK_2011",2011.0,"Brackley, Oxfordshire",UK,Europe,-1.15,52.03,-1.82,53.7,-1.82,53.7,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Relatively balanced article. Mark Bushell is a reliable source.,0.0,0.34782608695652173,0.6521739130434783
UK_021,https://www.dailymail.co.uk/health/article-2103818/Father-collapses-bitten-10-times-UKs-venomous-spider-falls-HOOD.html,English,UK,Daily Mail,Traditional newspaper,International,20.0,2.0,2012.0,Father collapses after being bitten 10 times by the UKs most venomous spider after it falls into his HOOD,Southampton_UK_2012,2012.0,Southampton,UK,Europe,-1.39,50.92,-1.82,53.7,-1.82,53.7,Steatoda sp,Steatoda,Theridiidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Spider not formally identified in this article (though sent for formal ID),0.13548387096774195,0.2709677419354839,0.567741935483871
UK_022,http://www.deadlinenews.co.uk/2012/02/23/shop-worker-traps-venamous-spider-in-pincer-movement/,English,UK,Deadline News,Online newspaper,National,23.0,2.0,2012.0,Shop worker traps venomous spider in pincer movement,"Edinburgh, Scotland_UK_2012",2012.0,"Edinburgh, Scotland",UK,Europe,-3.21,55.95,-1.82,53.7,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Richard Pearce,Spider identified as Ctenidae by entomologist. No further detail available.,0.05714285714285714,0.2,0.7142857142857143
UK_023,https://www.telegraph.co.uk/news/newstopics/howaboutthat/9210860/Woman-nearly-lost-arm-after-black-widow-spider-bite.html,English,UK,The Telegraph,Traditional newspaper,National,17.0,4.0,2012.0,Woman nearly lost arm after black widow spider bite,"Lytchett Matravers, Dorset_UK_2012",2012.0,"Lytchett Matravers, Dorset",UK,Europe,-1.98,50.71,-1.82,53.7,-1.82,53.7,Steatoda nobilis,Steatoda,Theridiidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Richard Pearce,No evidence that Steatoda was responsible. Clinical effects not congruent with Steatoda venom.,0.0,0.13333333333333333,0.8666666666666667
UK_024,https://www.dailymail.co.uk/news/article-2130975/Woman-loses-hand-bitten-false-widow-spider.html,English,UK,Daily Mail,Traditional newspaper,International,17.0,4.0,2012.0,I nearly lost my hand to Britains most poisonous spider: Woman bitten while she SLEPT by close relative of deadly Black Widow that lives in UK,"Lytchett Matravers, Dorset_UK_2012",2012.0,"Lytchett Matravers, Dorset",UK,Europe,-1.98,50.71,-1.82,53.7,-1.82,53.7,Steatoda nobilis,Steatoda,Theridiidae,Araneae,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Richard Pearce,Same story as UK_23 but even more sensationalised. No evidence that Steatoda was responsible. Clinical effects not congruent with Steatoda venom.,0.07633587786259542,0.35877862595419846,0.5343511450381679
UK_025,https://www.bournemouthecho.co.uk/news/9652335.woman-nearly-loses-hand-after-bite-from-false-widow-spider/,English,UK,Bournemouth Echo,Traditional newspaper,Regional,17.0,4.0,2012.0,Woman nearly loses hand after bite from false widow spider,"Lytchett Matravers, Dorset_UK_2012",2012.0,"Lytchett Matravers, Dorset",UK,Europe,-1.98,50.71,-1.82,53.7,-1.82,53.7,Steatoda nobilis,Steatoda,Theridiidae,Araneae,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Richard Pearce,Same story as UK_23. This story adds comments from GP doctor (factually incorrect).,0.07142857142857142,0.38095238095238093,0.5238095238095238
UK_026,https://www.dailymail.co.uk/news/article-2154047/Spiders-invade-Sadiya-Assam-region-India-Two-dead.html,English,UK,Daily Mail,Traditional newspaper,International,3.0,6.0,2012.0,Two people die after swarms of deadly spiders invade Indian town,"Sadiya, Tinsukia, Assam_India_2012",2012.0,"Sadiya, Tinsukia, Assam",India,Asia,95.36,27.49,77.8,20.42,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,yes,Richard Pearce,No attempt to clarify the image but it is not an image of the reported specimens. It is a stock photograph.,0.03333333333333333,0.3333333333333333,0.5666666666666667
UK_027,https://www.mirror.co.uk/news/world-news/invasion-of-killer-giant-biting-spiders-863283,English,UK,Daily Mirror,Traditional newspaper,National,5.0,6.0,2012.0,Attack of the killer spiders: Invasion of biting tarantulas sparks panic in northeast India,"Sadiya, Tinsukia, Assam_India_2012",2012.0,"Sadiya, Tinsukia, Assam",India,Asia,95.36,27.49,77.8,20.42,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Same story as UK_26 but more detail provided. Ecologist interviewed. Sensationalist but more accurate with reference to likely cause of fatalities (traditional medical treatment).,0.3333333333333333,0.3333333333333333,0.3333333333333333
UK_028,https://metro.co.uk/2012/06/05/killer-spiders-terrorise-indian-village-455310/,English,UK,Metro,Traditional newspaper,National,5.0,6.0,2012.0,‘Killer spiders’ terrorise Indian village,"Sadiya, Tinsukia, Assam_India_2012",2012.0,"Sadiya, Tinsukia, Assam",India,Asia,95.36,27.49,77.8,20.42,-1.82,53.7,Gen sp,Unknown,Unknown,Araneae,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Richard Pearce,Same story as UK_26 but more detail provided. Ecologist interviewed. Sensationalist but more accurate with reference to likely cause of fatalities (traditional medical treatment).,0.037037037037037035,0.25925925925925924,0.7037037037037037
